DID,ShiftSeqNumber,Total_Income,Distance,Income_per_1Kdis,Rank
2170796,913,67342.75,13759655,4.894217915,3303
2170799,1249,85937.5,17181165,5.001843589,813
2170801,651,32497,6043914,5.376813767,6838
2170802,1407,57498.5,9974413,5.764599882,3537
2170808,759,50710,10118885,5.011421713,5430
2170816,1001,52876.26,9779960,5.406592665,4890
2170833,1671,67227,11520605,5.835370625,1819
2170834,1240,64644.32,11450030,5.645777347,3188
2170835,1280,54001.53,9266021,5.827909304,4288
2170836,392,36036.5,5880897,6.127721672,7102
2170837,504,26698.02,4835168,5.52163234,7317
2170839,561,68944,10066624,6.84877075,5086
2170842,1388,71882.58,13795646,5.210526568,1715
2170849,1497,85743.25,16173143,5.301582383,636
2170855,94,13075.21,1998136,6.543703732,8264
2170857,2273,99494.5,17024184,5.84430361,161
2170863,1240,75873,15126285,5.015970544,1571
2170865,533,27085.5,5020035,5.39548031,7246
2170866,1475,75859.25,13989286,5.422667747,1297
2170867,414,23661.5,4588234,5.156995044,7515
2170869,1511,89924.06,17232832,5.218182363,480
2170870,1470,69240.55,12424719,5.572806113,2013
2170874,1759,96498,18069391,5.340412413,276
2170879,1041,42608.23,7323352,5.818132189,5720
2170882,1330,76713.5,14778531,5.190874519,1397
2170883,1429,83284,16199646,5.141099997,767
2170892,1196,57738.45,10000421,5.773601931,4108
2170897,561,26093,4649861,5.611565593,7284
2170899,314,14585.73,2571399,5.672293565,8015
2170900,1613,72346.57,12776368,5.662530228,1416
2170902,1239,60158,11108698,5.415396116,3544
2170904,1604,70753.5,12684514,5.577943309,1539
2170906,765,41380,8121365,5.095202592,6088
2170912,875,42740,7254846,5.891234631,6002
2170913,572,29576.01,5635045,5.248584528,7074
2170922,1222,63432.85,11631610,5.453488382,3264
2170923,1403,82443.51,16289627,5.061104837,820
2170928,967,44576,7856243,5.673958914,5685
2170931,469,58749,8755751,6.70976139,5891
2170932,1612,89974,16837480,5.343673756,442
2170933,182,11850.5,2325629,5.095610693,8204
2170935,1285,72245,14402166,5.01625936,1802
2170939,1226,67237.5,13003414,5.170757464,2600
2170940,1412,78456,14957568,5.245237728,1141
2170943,1521,67291,11664636,5.768804102,2177
2170945,1047,69693.5,13332230,5.227445071,2898
2170948,1055,41103,6718970,6.117455503,5854
2170951,753,57735,12337759,4.679537021,4640
2170952,1322,82046.52,15705065,5.224207604,1034
2170954,1194,66152.76,12716216,5.202236263,2860
2170962,1578,81576,15120479,5.39506718,759
2170965,1873,113452,21563390,5.261324866,88
2170966,1292,67780.5,13314878,5.090583631,2303
2170967,326,19658.08,4081985,4.815813875,7775
2170974,1235,75922.5,14524280,5.22728149,1712
2170980,1176,90484.5,18299091,4.944753813,647
2170981,1237,64818.03,12238137,5.296396829,2951
2170992,573,30918,6047756,5.112309425,6977
2170993,266,15019.42,2913702,5.154755016,8022
2170995,43,2460.5,446845,5.506383645,8523
2170996,768,35363.5,6104166,5.793338517,6610
2170997,1054,55679,10250816,5.431665147,4532
2170998,1174,65646,12276393,5.347336143,3068
2171005,1256,75137.5,14408248,5.214894968,1731
2171006,1133,50281,8890692,5.655465289,4909
2171008,1071,58714.6,10910624,5.381415398,4150
2171015,161,6490,1186315,5.470722363,8364
2171020,575,22594,3646751,6.195651965,7478
2171022,876,48334.55,9008187,5.365624626,5506
2171028,458,55298,8396705,6.585678549,6091
2171031,1403,71439.5,13465087,5.305535716,1789
2171040,1486,71340.01,13021903,5.47846271,1696
2171044,928,73456,14463134,5.078843908,2687
2171045,608,78980.5,12341507,6.39958313,3904
2171062,2190,112467.33,20062140,5.605948817,66
2171063,1151,72332,14273475,5.067581651,2186
2171064,660,34132,6153014,5.54720012,6773
2171065,490,41180.5,8654405,4.758328273,6468
2171066,1340,65614.5,11537238,5.68719307,2808
2171067,25,1949,415895,4.686278989,8550
2171070,1388,87158,16272668,5.356097722,708
2171082,1122,60374.5,11313230,5.336628001,3794
2171084,531,26651.5,5326038,5.004001098,7230
2171086,929,106232.57,17411381,6.101329355,676
2171087,685,69145.74,12187189,5.673641395,4289
2171088,1014,47710.02,9337769,5.109359634,5172
2171089,993,53399,10167437,5.251962712,4795
2171092,1314,85829.01,16144085,5.316436949,871
2171093,1240,75337.05,14615978,5.154430993,1706
2171099,635,41397,8075697,5.126121002,6327
2171100,1313,73643.8,13742309,5.358910209,1839
2171107,1388,80548,15856422,5.07983453,957
2171108,1234,63621.27,11321807,5.619356521,3300
2171111,339,41220.5,6469710,6.371305669,6955
2171116,1504,88043.78,16353828,5.3836802,568
2171117,1281,64509.03,12238506,5.270988959,2839
2171118,1558,109527,22321608,4.906770157,155
2171120,1511,68629,11638780,5.896580226,2141
2171122,1210,67242.88,12740841,5.277742655,2736
2171124,725,87251,13966377,6.247217872,2622
2171128,1384,70645.57,13328108,5.300495014,1917
2171129,848,46212,8395682,5.504258022,5740
2171132,856,86643.03,13831122,6.264352957,2336
2171133,1130,77460.5,14414887,5.373646009,1943
2171134,1466,78384.5,14573721,5.37848227,1119
2171135,30,1511,287431,5.256913833,8565
2171137,1165,58623.5,10981782,5.338250204,3863
2171138,564,29295,5508864,5.317793287,7103
2171143,1204,55642,9750220,5.706743027,4270
2171147,425,88694.5,20835726,4.25684711,1531
2171150,1345,74113.55,13424291,5.52085395,1809
2171151,573,32271,5883935,5.484594918,6961
2171154,1585,61611.5,10042277,6.135212164,2771
2171157,982,60735.5,11703037,5.189721266,4066
2171163,703,29663,4961246,5.97894158,6984
2171170,941,59065.04,11483100,5.143649363,4326
2171177,887,40031.5,7041323,5.685224211,6116
2171189,545,32940.5,6304126,5.225228684,6927
2171190,1137,82916.53,16146178,5.135365781,1261
2171198,1137,68147,13072797,5.212885965,2802
2171203,638,71291.61,12114958,5.88459407,4315
2171206,1748,103553.63,20277167,5.106908179,185
2171209,514,20423,3511628,5.815821038,7593
2171211,1276,63226.55,12159376,5.199818642,2957
2171222,973,80050.22,15247403,5.250088818,2002
2171224,1230,52147,8711096,5.986273139,4637
2171225,822,40731.5,7208662,5.650355087,6176
2171227,699,64321,13795987,4.662297812,4068
2171228,1111,48025.6,8185394,5.867231315,5201
2171229,416,21382.5,4092458,5.224855087,7625
2171231,629,32514.05,6108602,5.322666299,6861
2171232,712,48487.03,9371039,5.174135974,5728
2171233,949,38085.02,6471935,5.884641919,6175
2171239,942,70627.8,13922880,5.072786665,2970
2171242,1471,74484.5,14329617,5.19794074,1290
2171247,611,37285,7344030,5.076912812,6603
2171254,616,33930,6642467,5.108041937,6770
2171255,676,47191.01,9521776,4.95611428,5814
2171256,2055,113887,21364953,5.33055233,62
2171257,2099,104146.6,19155500,5.436903239,130
2171262,1350,51937.5,8302523,6.25562856,4465
2171267,547,29099.5,5329966,5.459603307,7157
2171269,770,40855.5,8107317,5.039336688,6104
2171271,248,17344.5,3399482,5.102100849,7964
2171272,1110,64422.5,12986745,4.960634863,3125
2171275,481,38533,8004965,4.813637536,6647
2171277,780,65387.7,14175540,4.612713166,3660
2171280,1152,83989.5,16347510,5.137754924,1153
2171281,1101,69978.55,13799523,5.071084703,2578
2171285,939,77041,16173978,4.763268505,2000
2171291,652,59053.5,12276217,4.810398839,4837
2171292,1616,81638,15058404,5.421424475,718
2171294,532,23057.5,4109413,5.610898686,7457
2171295,436,23343,4357417,5.35707278,7522
2171296,700,38192.5,7454394,5.123488241,6417
2171297,86,5188.31,1070424,4.846967183,8430
2171298,1156,77178.56,14522676,5.314348402,1857
2171302,1345,94163,16578136,5.679950991,578
2171303,751,44515.5,8013289,5.555209602,6024
2171308,930,50172.11,9823453,5.107380266,5149
2171311,928,67855,13882990,4.887635877,3192
2171314,1086,67778.5,13456946,5.036692575,2863
2171315,411,33643.5,6674354,5.040712554,7037
2171318,1671,73549.5,12897586,5.702578762,1231
2171319,757,48235.5,9366091,5.150014024,5662
2171326,1079,60162.5,11608259,5.182732398,3844
2171327,461,24702,4843115,5.100436393,7410
2171330,729,36698,6701107,5.476408599,6545
2171331,319,19363.5,3727112,5.195309398,7818
2171337,463,29898.5,6013549,4.971856054,7156
2171338,315,15264.24,2782273,5.486248114,7992
2171339,995,59416.55,11384530,5.219060427,4190
2171341,1209,48732.5,7535369,6.467168363,5105
2171343,1826,90216.5,16270832,5.544676511,366
2171346,1695,59275,9054875,6.54619749,2868
2171347,1268,85667,16938542,5.057519118,828
2171350,1005,45884.5,8371600,5.480971379,5470
2171352,406,17429,2885514,6.040171699,7861
2171358,1340,76534.07,14491773,5.281208172,1465
2171361,1411,67057.5,12078043,5.552016995,2356
2171362,1864,90120.6,16054296,5.613488128,358
2171364,595,26063,4482749,5.814066324,7267
2171367,52,2471,485522,5.089367732,8515
2171370,923,77028.01,16730839,4.603953812,1891
2171377,1155,46297.02,7880834,5.874634588,5248
2171379,445,22774,4432970,5.137413517,7517
2171380,733,49919.67,10328611,4.833144554,5464
2171381,1265,71343.5,13732640,5.195177329,2094
2171382,816,39987.5,7342726,5.445865745,6185
2171386,835,45655.5,8931642,5.11165808,5690
2171388,1060,84995.5,16950223,5.014417804,1184
2171389,1859,74206.5,12309573,6.028356954,973
2171392,1895,110432.5,20766422,5.317839539,112
2171393,130,6372.6,1172964,5.432903312,8386
2171395,1309,75090,14383241,5.220659238,1615
2171398,34,1736,332554,5.220204839,8555
2171409,1086,48516.59,8365206,5.799808158,5192
2171416,1472,77294.5,14982349,5.159037478,1072
2171419,1063,46619,8142221,5.72558765,5371
2171426,449,26368.09,4958532,5.317721051,7376
2171429,182,50105,12083324,4.146623893,6111
2171430,1392,66349.06,11801885,5.62190362,2534
2171433,1286,61987,11432457,5.422019081,3212
2171440,1146,86193.01,17461327,4.936223347,905
2171443,595,57528.52,9648136,5.962656414,5571
2171444,814,53832.59,11096658,4.851243501,4959
2171446,1448,73356.1,13247801,5.537228405,1643
2171449,640,31454,6066996,5.184443833,6875
2171458,751,42255.01,8060496,5.242234473,6094
2171463,1065,79598,15009842,5.303053823,1844
2171468,1036,78064.5,16241562,4.806465043,1678
2171473,546,29096.5,5474068,5.315334044,7130
2171475,454,29765.5,5855857,5.083030545,7182
2171480,780,36619.5,7139539,5.129112678,6390
2171481,838,95956,16119790,5.952683006,1345
2171483,563,43373,7876583,5.506575631,6402
2171487,687,34516,6035463,5.718865313,6745
2171496,281,20445,4378345,4.669572635,7774
2171497,1193,64267.39,11812061,5.440827812,3246
2171498,52,2846.5,553751,5.140397038,8507
2171499,774,45758.5,9216686,4.964745463,5743
2171500,876,56167,11124904,5.048762668,4730
2171501,1313,64047.6,11785400,5.434486738,2907
2171503,446,20823,3614436,5.761064797,7659
2171504,1640,92469.01,18028721,5.128983359,353
2171505,19,996,139634,7.13293324,8595
2171506,1729,95762.5,17871956,5.358255134,299
2171509,1417,56301.34,9030161,6.23481021,3838
2171514,1248,82518.21,15896993,5.190806211,1121
2171519,727,44316.5,8606459,5.149214096,5967
2171524,71,8921.51,1354957,6.584349171,8377
2171525,116,5348.5,964013,5.548161695,8419
2171526,948,41660.52,7225008,5.766155553,5920
2171528,1141,90824.3,18935681,4.796463354,605
2171531,1686,88603.51,16741867,5.292331494,418
2171539,846,43049.7,7329124,5.873785189,6031
2171540,1586,101758,19889716,5.116111261,240
2171542,1170,65618,12533467,5.235422888,3012
2171544,726,36113,6453647,5.595750744,6597
2171553,1237,59214.5,10960662,5.40245653,3645
2171559,1459,69640.5,12906384,5.39581807,1886
2171560,1019,57184.5,10855744,5.267672119,4391
2171561,39,1244,158513,7.847936762,8568
2171562,858,38721.85,6797885,5.69616138,6261
2171563,1048,58671.01,11100287,5.285539914,4162
2171564,693,36263.55,6815504,5.320743704,6591
2171565,287,11225,1782648,6.296812382,8169
2171570,930,58073,11146176,5.210127671,4492
2171575,1419,78523.03,14968775,5.24578865,1125
2171582,333,15628.5,2813304,5.55521195,7969
2171587,511,24935.3,4577270,5.447635818,7381
2171589,1299,72839.11,13582740,5.362622711,1963
2171591,1391,79690.97,15986617,4.984855145,959
2171592,250,16789.5,3471914,4.835805265,7966
2171594,551,19377.78,3288706,5.892220223,7606
2171597,390,22014.5,4186404,5.258570363,7630
2171601,961,61630.5,12115653,5.086849219,3948
2171603,1280,71006,13832948,5.13310684,2046
2171608,1042,59786.5,11381387,5.25300651,4039
2171609,398,53583.5,7986557,6.709211491,6331
2171611,80,3577.5,637738,5.609670429,8481
2171612,1198,48580.5,8000532,6.072158701,5032
2171613,1426,91665.86,17474254,5.245766715,497
2171615,1206,68595,13197719,5.197489051,2538
2171616,1026,60868.05,11357915,5.359086593,4028
2171621,1010,49483,8847789,5.592696661,5205
2171623,1032,63753.1,12137309,5.252655263,3633
2171624,1359,80912.6,15494790,5.221922982,1049
2171627,1233,73068.01,13782752,5.301409327,2076
2171632,1055,75872.1,14234268,5.330242482,2263
2171633,664,48173,9170758,5.252891855,5857
2171635,901,50935,9756502,5.220621079,5189
2171639,995,52950.35,9762708,5.423735914,4905
2171641,308,26786,5566261,4.812206973,7467
2171642,752,44558,8636525,5.159250972,5907
2171643,451,28084.02,5706980,4.920994992,7242
2171644,1326,71176.55,13176409,5.40181699,2089
2171645,998,55890.63,10654236,5.245859957,4557
2171647,965,61414,11878866,5.170022122,4022
2171653,753,31960.82,5501232,5.809756796,6794
2171704,1301,87522.2,17488543,5.004544976,664
2171705,1941,101974.5,18968624,5.375956632,177
2171706,940,55974.04,10802428,5.181616577,4646
2171707,1172,76551.1,14898400,5.138209472,1758
2171710,989,56888.8,10595137,5.369331232,4549
2171716,1612,74161,13481206,5.501065706,1203
2171718,822,39577.77,7127355,5.552939344,6240
2171725,622,69463,11080814,6.268763288,4714
2171726,1233,56178.43,9916646,5.665063571,4114
2171728,1054,79795,16798202,4.750210767,1434
2171730,13,1274,188989,6.741133082,8591
2171731,1064,57080.66,10854026,5.258938941,4271
2171733,864,69383.5,14165232,4.898154863,3209
2171735,379,22393,4269826,5.244476004,7623
2171736,1343,81629.61,16295577,5.009310809,919
2171737,526,25880,4701900,5.504157894,7322
2171740,1196,63545.7,11823213,5.374655773,3276
2171741,997,63349.5,12435258,5.094345449,3658
2171743,316,16418.5,3134195,5.238506219,7942
2171744,782,38931,7241477,5.376113188,6304
2171745,290,14280.16,2489060,5.737169855,8055
2171746,176,7791.5,1359967,5.729183135,8319
2171756,1403,62852,10730606,5.857264725,3018
2171759,1874,101539,18603475,5.458066302,202
2171760,1158,70508.3,13897832,5.073330862,2358
2171765,486,72599,12357246,5.875014546,4574
2171766,1465,79273.55,15227409,5.205977589,971
2171767,1256,71798,13692568,5.24357447,2108
2171770,1242,90677.5,18117225,5.005043543,595
2171775,2179,126935.96,25671833,4.944561614,10
2171780,569,25627,4530814,5.656158033,7299
2171781,332,15937.69,2890072,5.514634237,7955
2171784,917,40361.5,7173291,5.626636365,6028
2171788,206,10797,2064243,5.230488852,8218
2171792,1010,71559.33,14550878,4.917870248,2539
2171793,1033,57581,10935525,5.26549937,4311
2171797,1394,68359,13008407,5.254986256,2106
2171800,1204,90715.5,17593006,5.156338831,687
2171801,1341,69872.94,12375517,5.646062302,2322
2171805,786,43769,8105009,5.400240765,5971
2171806,1129,72504.5,14138855,5.128031938,2272
2171807,912,48882.5,9420590,5.188900058,5330
2171811,1801,111484.55,21020534,5.303602183,121
2171812,1543,103389,19762909,5.231466683,249
2171815,1064,62761.01,11988678,5.235023411,3642
2171816,1996,116697.38,22066830,5.288361763,54
2171819,1171,62758.51,11627467,5.397436088,3440
2171821,1448,78332.15,14994256,5.224143832,1080
2171823,1775,89119.92,16911929,5.269648424,371
2171830,1206,77423.02,15024196,5.153222176,1607
2171831,1221,60447.5,11223246,5.385919546,3547
2171832,1098,76490.5,14929070,5.123594437,1942
2171836,2066,114048.5,21369179,5.337055766,59
2171837,454,26720,5091111,5.248363275,7345
2171844,1074,77408.58,15375926,5.03440118,1833
2171846,850,60660.01,11587398,5.234998401,4459
2171847,1053,40295,6423908,6.272661439,5926
2171849,1211,58190,10548328,5.516514086,3875
2171860,1580,86846.51,16516819,5.258065127,519
2171866,1200,63794.01,12101608,5.271531684,3166
2171873,984,57029.05,11449718,4.980825729,4330
2171874,1367,58914.83,10526075,5.597036882,3411
2171875,985,82955.01,14872303,5.577818714,1914
2171878,800,41746.01,7630730,5.470775404,6103
2171879,1811,93420.49,17810904,5.245129051,290
2171880,311,16239.5,3005637,5.403014403,7961
2171882,753,47719,9568581,4.987050849,5653
2171889,1344,66984.5,12335307,5.43030668,2471
2171896,341,19065.5,3722783,5.121303068,7804
2171903,836,32649,5369257,6.080729606,6679
2171904,975,54819.5,10647772,5.148447957,4657
2171921,539,32601,6106714,5.338550323,6969
2171923,687,41852,7829706,5.345283718,6269
2171924,1684,71592.01,12017809,5.957159912,1471
2171927,1546,85415.16,15816204,5.400484212,630
2171928,1449,61944.5,10782507,5.744907005,2931
2171932,152,14771,3117310,4.738380206,8113
2171933,614,33503,6263305,5.349092851,6832
2171934,1036,65230.5,12529940,5.205970659,3422
2171936,1308,120211.5,25798045,4.659713556,90
2171937,758,46003.5,8838441,5.204933766,5833
2171939,700,40415,7573054,5.336684513,6334
2171940,979,63909.89,12212665,5.233083033,3746
2171942,1079,54948.02,10801875,5.086896488,4363
2171947,682,25614.5,3966282,6.458063244,7232
2171950,681,45698.55,8960009,5.100279475,5948
2171951,594,33266.5,6134682,5.422693466,6879
2171955,894,45400.5,8704965,5.21547186,5640
2171956,309,20644,4069208,5.073223094,7773
2171957,396,60449,13229480,4.569265005,5118
2171961,839,67586,13305024,5.079735294,3626
2171962,1627,85277.53,15501961,5.501080154,582
2171963,935,71742,14577845,4.921303526,2737
2171968,1178,73091.23,14134442,5.17114365,2130
2171969,1855,94886.77,17527886,5.413474848,272
2171970,1366,65688,12196229,5.385927076,2532
2171971,1694,102609.1,19582696,5.239784144,216
2171972,339,20059.5,3890436,5.156105897,7772
2171975,1551,75797.84,13848758,5.473259046,1192
2171976,838,45269.5,8486276,5.334436448,5778
2171980,865,42013,7633955,5.503438257,5977
2171983,1072,46193.06,7933621,5.822443497,5414
2171984,1031,56826.7,10964333,5.182868853,4347
2171987,1330,69383.5,13141157,5.279862344,2179
2172001,1150,52147.09,9245755,5.640111597,4717
2172005,329,16409,3092017,5.306891909,7936
2172013,376,17335.16,3172551,5.46410759,7863
2172015,176,7310.5,1246648,5.864125238,8334
2172018,998,60644,11351802,5.342235532,4122
2172021,921,59250.04,11577010,5.117905228,4348
2172023,1157,62912.01,11777210,5.341843272,3425
2172028,1381,60191,10398627,5.788360329,3336
2172032,1108,57315.5,10352440,5.536424263,4277
2172033,1558,80427,15143455,5.311007297,823
2172034,178,24883.2,5359031,4.643227479,7670
2172040,1346,66541.44,12289851,5.414340662,2512
2172047,972,67587,14108582,4.790488513,3009
2172053,1142,81665.5,17343785,4.708631939,1084
2172054,1389,80197.5,15351285,5.224155502,1046
2172058,1095,71480.01,13844404,5.163097667,2498
2172059,549,32634.5,6629049,4.922953504,6889
2172060,445,35630.24,7619155,4.676403092,6817
